Date,Feedback,Department,Category,,
2019,"i just started, no comment so far.",Content,Experience with  Offered Course Ware,,
2019,You should keep on giving online studies to help those students finish their undergrad years. You should start doing the new student ID provided the school year and the details of the school as well as the signature of the person in charge to prove that the ID is a legit one.,Content,Experience with  Offered Course Ware,,
2019,n/a,Content,Experience with  Offered Course Ware,,
2019,"Do a quality check on all documents, presentations and exams",Content,Experience with  Offered Course Ware,,
2019,"AMAOED is good for people like me who want to have a degree while working. Improve your system and please be aware for the typo errors in the module. The quizzes should be accurate because I found some little wrong answers but it was correct. So far, I enjoy studying in AMAOED.",Content,Experience with  Offered Course Ware,,
2019,Keep it up.,Content,Experience with  Offered Course Ware,,
2019,keep on doing.,Content,Experience with  Offered Course Ware,,
2019,Keep the installment plan. It's helpful for students like me who also support family expenses at the same time.,Content,Experience with  Offered Course Ware,,
2019,"Keep doing what you already started! Keep delivering good results, fast response when it comes to student concerns, modify lessons that will suit students and engage them more. Employ more staff and professors to cater on the growing number of students, make them ""more available"" to students. I think that's it.",Content,Experience with  Offered Course Ware,,
2019,"Maybe the mentors should start doing the presentation clearly so we can understand it better. There are also a module that has a long content, sometimes it's very tiring to read and it cause us a lot of time to finish it.",Content,Experience with  Offered Course Ware,,
2019,"I am very happy with the services, my online buddy Ms. Kelly has always assisted me through out the program.",Content,Experience with  Offered Course Ware,,
2019,"None so far, AMAOed team is the best.",Content,Experience with  Offered Course Ware,,
2019,Just give us some clue where we made any mistakes on every quizzes.,Content,Experience with  Offered Course Ware,,
2019,"I think over all, AMAOED is okay :)",Content,Experience with  Offered Course Ware,,
2019,Keep on doing lang po yung ginagawa ng staff right now. Sobrang OK po experience ko sa AMAOU.,Content,Experience with  Offered Course Ware,,
2019,Keep it up for now.,Content,Experience with  Offered Course Ware,,
2019,"start on doing what is beneficial to student specially to those people on online study because it really helps and convenient to finish a degree while working. Keep on doing this online schooling because I know that there's a lot of people will be very glad to study even though they are not attending to regular school. Stop doing, so far i don't have any comments.",Content,Experience with  Offered Course Ware,,
2019,OED is a good service to working people like me.. So... keep on doing.,Content,Experience with  Offered Course Ware,,
2019,"Start Doing -- e-learning (not just videos, e-book, and powerpoint), the interactive e-learning., Keep on doing -- responsive and helpful mentors as well as support team, Stop Doing -- nothing, everything is doing great!",Content,Experience with  Offered Course Ware,,
2019,Start doing an online tutorial/discussion preferably on the subjects related to our courses like math on how to solve the problems.,Content,Experience with  Offered Course Ware,,
2019,N/A,Content,Experience with  Offered Course Ware,,
2019,none,Content,Experience with  Offered Course Ware,,
2019,"Anything Multi-Media Arts sounds okay to me. (i.e Shoot short-films, do screenwriting and study film.)",Content,Experience with  Offered Course Ware,,
2019,Start doing incorporating a wider choice of courses in the written arts wherein people like me can enroll and study while at home. Keep on being supportive about your student's concerns and being available and reachable at all times.,Content,Experience with  Offered Course Ware,,
2019,all the program is good and useful,Content,Experience with  Offered Course Ware,,
2019,send SMS alerts when the term is nearing its deadline,Content,Experience with  Offered Course Ware,,
2019,Continue encouraging us reminding us. It help. It reminds me always. Never stop. Don't do it later cause there will never be later. It got me,Content,Experience with  Offered Course Ware,,
2019,none that I can think of right now since I just started a this week. But so far people are very helpful when I enrolled.,Content,Experience with  Offered Course Ware,,
2019,"Definitely the live classes should be implemented, so people from different regions can ask questions and attend a class according to their time.",Content,Experience with  Offered Course Ware,,
2019,I think you should start having an office hours at least until Saturday.,Content,Experience with  Offered Course Ware,,
2019,"I hope we can get more responds faster. Keep on doing everything that you're doing, as I quote Kris Jenner ""you're doing great sweetie"".",Content,Experience with  Offered Course Ware,,
2019,more study materials,Content,Experience with  Offered Course Ware,,
2019,"The staff are very responsive to my email, I suggest to keep on doing that.",Content,Experience with  Offered Course Ware,,
2019,"I dont have anything to suggest about the outside but for me and my subject I think I have? I mean, I also want to experience writing an essay, defense and such. Because I'm gonna transfer next year but I still don't have any experience in writing thesis, making a defense I think you should add up that for ABM SHS Students",Content,Experience with  Offered Course Ware,,
2019,More recorded classroom lessons that we can watch so we can feel the classroom vibes as a student.,Content,Experience with  Offered Course Ware,,
2019,Start doing! Monitor the online post of students and cyber bullying. Keep on doing! AMA OEd should teach students how to love the online education. Maybe by doing activities that can be participated by the students.,Content,Experience with  Offered Course Ware,,
2019,"spread the online class and continuing educate the working student .. is not to late to go back to school even your in office or home ,working and not as long u want to learn and to have diploma...",Content,Experience with  Offered Course Ware,,
2019,"So far, I don'r have idea yet. I am still exploring the school so far, and the course",Content,Experience with  Offered Course Ware,,
2019,"Thumbs up with the Student Relations Associate, they response to my query all the time.",Content,Experience with  Offered Course Ware,,
2019,"Thumbs up with the Student Relations Associate, they response to my query all the time.",Content,Experience with  Offered Course Ware,,
2019,No comment to this part. Thank you.,Content,Experience with  Offered Course Ware,,
2019,1. expand more abroad. im pretty sure there is a lot of people like me in the western countries that will be glad to hear from AMA. i personally find ama by just searching distance learning school in philippines and i did my own research before i even register if its good and accredited. distance learning is still new and there is a lot of people skeptical about it. it will be nice to have more people on board and break that skepticism.,Content,Experience with  Offered Course Ware,,
2019,"start sending messages of concern to AMA OEd students every week for on-time acknowledgment of comments, concerns, and suggestions from both sides. keep on supporting us. nothing to stop i guessed.",Content,Experience with  Offered Course Ware,,
2019,keep doing summarizing the module that we take. Thank you,Content,Experience with  Offered Course Ware,,
2019,Keep doing continuous improvement in customer support and accuracy of the support as well as a better plan in payment scheme or even the pricing. I personally believe that every institutions aims to give what each individuals deserve so ill leave the rest to your management.,Content,Experience with  Offered Course Ware,,
2019,Nothing,Content,Experience with  Offered Course Ware,,
2019,None.,Content,Experience with  Offered Course Ware,,
2019,"keep on doing, ofcourse.",Content,Experience with  Offered Course Ware,,
2019,Nothing I see for now.,Content,Experience with  Offered Course Ware,,
2019,Just keep on going what you are doing and keep on inspiring people around the world to pursue their dreams.,Content,Experience with  Offered Course Ware,,
2019,Keep on doing as this is really a big help especially us whose working abroad that cant attend classes like the traditional school. Start doing maybe some associate programs. Stop on doing? Oh as of now i cant tell anything for you to stop.,Content,Experience with  Offered Course Ware,,
2019,Non so far. I was still exploring AmaOEd. Keep on educating students and helping them pursue their career.,Content,Experience with  Offered Course Ware,,
2019,keep up the good customer relationship,Content,Experience with  Offered Course Ware,,
2019,"start doing is to announce like email us the changes, or announcements that we need to know. keep doing is being friendly and approachable anytime that we need help. stop doing... for me like you have to tell if something is going on, if something is happening that maybe upset us but atleast we know it dont sugarcoat things that we need to know.",Content,Experience with  Offered Course Ware,,
2019,"The promotions for the installment plans are great. I think AMA OEd should have an option to link debit/credit cards to their accounts so payments can be taken automatically. This would be great for those who can't afford to pay in one go. I think some modules are spun and reworded because they end up having typos and most are wordy. Since the authors and books are credited in the modules, I think they should be written as is.",Content,Experience with  Offered Course Ware,,
2019,keep doing online for people who want to pursue a degree while working.,Content,Experience with  Offered Course Ware,,
2019,So far im ok with the programs.,Content,Experience with  Offered Course Ware,,
2019,n/a,Content,Experience with  Offered Course Ware,,
2019,I think you should start giving more attempts for quizzes.,Content,Experience with  Offered Course Ware,,
2019,None,Content,Experience with  Offered Course Ware,,
2019,None,Content,Experience with  Offered Course Ware,,
2019,Keep on doing your best on providing quality education.,Content,Experience with  Offered Course Ware,,
2019,Please continue this online education program because this is very helpful for us who are working and do not have time to attend traditional classes.,Content,Experience with  Offered Course Ware,,
2019,Update payment plan Add more design to the students portal it is too plain,Content,Experience with  Offered Course Ware,,
2019,Creating a chat box for the student.,Content,Experience with  Offered Course Ware,,
2019,aside from the teachers and the price i have no other complains,Content,Experience with  Offered Course Ware,,
2019,"Every company or school university has its own mission, to reach every its Aim, just they continue the polities or the advocate they which is that the right way to help who are needing, and reach the GOAL of the Company or School University, only I just suggest, that start updating the AMA OED.",Content,Experience with  Offered Course Ware,,
2019,none,Content,Experience with  Offered Course Ware,,
2019,"You should extended the days of studying you should make a chat box for the students especially if they have questions and students ask something, it's good if someone can reply so that the student will be guided",Content,Experience with  Offered Course Ware,,
2019,keep the good subject this is good to us,Content,Experience with  Offered Course Ware,,
2019,Keep on doing to how people learn in modern technologies.,Content,Experience with  Offered Course Ware,,
2019,"I'd rather say keep on doing to inspire a lot of individuals that even while working, they can still achieve their dream education at their own pace of time thru online education. I am glad and very much proud that I am enrolled in AMA Oed and cannot wait to finally finished my studies and to proudly share my achievement to everyone. ;)",Content,Experience with  Offered Course Ware,,
2019,"I'd rather say keep on doing to inspire a lot of individuals that even while working, they can still achieve their dream education at their own pace of time thru online education. I am glad and very much proud that I am enrolled in AMA Oed and cannot wait to finally finish my studies and to proudly share my achievement to everyone. ;)",Content,Experience with  Offered Course Ware,,
2019,I cant pay my tuition through Paypal from here in Argentina. I dont know what should be done to solve this problem.,Content,Experience with  Offered Course Ware,,
2019,Keep doing and improving the online learning offered by your school. And update all subject reg.,Content,Experience with  Offered Course Ware,,
2019,"I think AMA should start checking students regularly. Since this is a fast-paced environment, where tons of projects and activities are given out, i think students might want to hear professors, even if it's just saying hello. So that students wont forget that they may contact support anytime if they need help. :)",Content,Experience with  Offered Course Ware,,
2019,"as a new student, i haven't experienced any problems.",Content,Experience with  Offered Course Ware,,
2019,improve service,Content,Experience with  Offered Course Ware,,
2019,keep on doing,Content,Experience with  Offered Course Ware,,
2019,"Start: more study sessions online, (videos or online streaming) Keep: n/a Stop: Do not use scanned copy of a book as a module. It's hard and very undesirable to read and study.",Content,Experience with  Offered Course Ware,,
2019,"Please stop with some questions doesn't have the right answer on given choices. Should you start doing is to show us our final exam results, I would like to know my incorrect answers. Please keep the great service assistance.",Content,Experience with  Offered Course Ware,,
2019,Keep on doing a good job.,Content,Experience with  Offered Course Ware,,
2019,i hope you keep on doing more easy to learn and understandable lectures. I am enjoying all your modules and I think i am learning in it.,Content,Experience with  Offered Course Ware,,
2019,Start to improve your service,Content,Experience with  Offered Course Ware,,
2019,"Just keep on doing what you have started, and improve the other aspects.",Content,Experience with  Offered Course Ware,,
2019,-,Content,Experience with  Offered Course Ware,,
2019,no comment yet as of the moment.,Content,Experience with  Offered Course Ware,,
2019,keep doing good for students who want to finish their studies..,Content,Experience with  Offered Course Ware,,
2019,Continue doing the payment plans.,Content,Experience with  Offered Course Ware,,
2019,You may want to have SAs available to answer our queries besides the assistance provided by our admission officer.,Content,Experience with  Offered Course Ware,,
2019,I think everything works fine.,Content,Experience with  Offered Course Ware,,
2019,Stop giving quizzes that are not in the module.,Content,Experience with  Offered Course Ware,,
2019,Nothing.,Content,Experience with  Offered Course Ware,,
2019,Nothing,Content,Experience with  Offered Course Ware,,
2019,Maybe you need to have more advertisement especially for the OFW like me who are willing to study. If i know that you have AMAOED before maybe I'm already finish my study.,Content,Experience with  Offered Course Ware,,
2019,None,Content,Experience with  Offered Course Ware,,
2019,None so far.,Content,Experience with  Offered Course Ware,,
2019,No idea yet.,Content,Experience with  Offered Course Ware,,
2019,1. Start doing - Check/update the modules regularly. 2. Keep on doing - keep getting feedback from customers/students. This would really help to improve the education system as AMA OEd is a channel to all students to get their dreams into a reality. 3. Stop doing - None.,Content,Experience with  Offered Course Ware,,
2019,Same thing under item number 6.,Content,Experience with  Offered Course Ware,,
2019,keep doing,Content,Experience with  Offered Course Ware,,
2019,keep monitoring the students...,Content,Experience with  Offered Course Ware,,
2019,Launch mobile app,Content,Experience with  Offered Course Ware,,
2019,"As I've mention you should start other foreign languages courses and please continue being helpful with the inquiries of the students, potential students. I don't see any negative side on AMAOed that needs to be stopped.",Content,Experience with  Offered Course Ware,,
2019,Keep on improving the content of the lectures.,Content,Experience with  Offered Course Ware,,
2019,"Start planning on added courses and offers, continue the current programs and continue choosing the suitable mentors that we already have.",Content,Experience with  Offered Course Ware,,
2019,continue offering promos and discounts.,Content,Experience with  Offered Course Ware,,
2019,maybe you should start making more video presentationon every subject or lesson so that we could understand every topic easier,Content,Experience with  Offered Course Ware,,
2019,"the Prof, the Mentor, the Registrar, the Teachers and ALL the people in AMA UNIVERSITY and very much approchable and very courteous.",Content,Experience with  Offered Course Ware,,
2019,Nothing. AMA OEd you're doing good.,Content,Experience with  Offered Course Ware,,
2019,Keep advertising because many OFWs are hesitant to study again. So please let them know the importance of Education.,Content,Experience with  Offered Course Ware,,
2019,"AMA shall continue quality, affordable, and accessible platform of education.",Content,Experience with  Offered Course Ware,,
2019,Keep on doing,Content,Experience with  Offered Course Ware,,
2019,as what i have said i am satisfied with the program itself. just keep the Lydia library because it is very beneficial to us specially the certificates.,Content,Experience with  Offered Course Ware,,
2019,none so far,Content,Experience with  Offered Course Ware,,
2019,"Nothing more I could think of as of the moment, as the current features of AMA OEd as a whole is working fine for me.",Content,Experience with  Offered Course Ware,,
2019,keep on doing this program cause its more helpful to us as OFW so we can study while we are working here abroad.,Content,Experience with  Offered Course Ware,,
2019,You should keep on offering more subjects and courses online. Start being visible with the students,Content,Experience with  Offered Course Ware,,
2019,Keep assisting those people with dream of finishing studies,Content,Experience with  Offered Course Ware,,
2019,Just continue being great. ;),Content,Experience with  Offered Course Ware,,
2019,None as of the moment,Content,Experience with  Offered Course Ware,,
2019,Keep going on improving.,Content,Experience with  Offered Course Ware,,
2019,Can't think of any. No issues encountering for any department all are attentive to my inquiries,Content,Experience with  Offered Course Ware,,
2019,start lowering price for tuition fee. Keep on giving a discount.,Content,Experience with  Offered Course Ware,,
2019,none,Content,Experience with  Offered Course Ware,,
2019,keep doing what you think is right,Content,Experience with  Offered Course Ware,,
2019,"Everything's up to you. :) Keep patient in answering questions especially if in regards with the program, subjects, grades etc. I don't have any idea about what you needed to stop or start doing :)",Content,Experience with  Offered Course Ware,,
2019,I don't have any suggestions right now.,Content,Experience with  Offered Course Ware,,
2019,keep going. a lot of people you will help to achieve their dreams and to graduate from college,Content,Experience with  Offered Course Ware,,
2019,Just keep on supporting students that are capable and eager to learn regardless of the age and regardless if the students enrolled are employed or unemployed. Continue to be understanding and considerable to all students especially when we ask for favors or help like for example that we cannot immediately enroll on time or deposit our payment following the selected payment scheme. Continue providing immediate help and alternative solutions as well as guidance for any of the student's problems.,Content,Experience with  Offered Course Ware,,
2019,Good services,Content,Experience with  Offered Course Ware,,
2019,Start mentoring. Stop calling them mentors if they just check the papers/labs. Keep offering online degree programs.,Content,Experience with  Offered Course Ware,,
2019,"Start doing,I cant think of anything as of now. ON keep on doing maybe give more discounts. Stop doing on automatically locked our subjects,",Content,Experience with  Offered Course Ware,,
2019,"in my view, nothing for now. happy student here.",Content,Experience with  Offered Course Ware,,
2019,AMA can start checking some of the modules if they are all related to the homework or short quizzes. Please keep on giving enough time for the students to finish their subjects.,Content,Experience with  Offered Course Ware,,
2019,Please improve the mobile app since I can't study using it. Thanks,Content,Experience with  Offered Course Ware,,
2019,Keep going and improve the system.,Content,Experience with  Offered Course Ware,,
2019,This program amaoec is great keep on doing it nothing to be stop.,Content,Experience with  Offered Course Ware,,
2019,keep on doing what you have now it is very helpful for everyone especially the ofw's,Content,Experience with  Offered Course Ware,,
2019,Keep doing to the promote the studying has no boundaries.,Content,Experience with  Offered Course Ware,,
2019,....,Content,Experience with  Offered Course Ware,,
2019,Start Improving the system. Keep on listening to the students demands and needs. STOP ignoring.,Content,Experience with  Offered Course Ware,,
2019,just keep on going,Content,Experience with  Offered Course Ware,,
2019,"I guess, AMAOED need to start doing or providing support staff during weekends. Keep on doing - excellent service",Content,Experience with  Offered Course Ware,,
2019,come up with a student mentor hotline,Content,Experience with  Offered Course Ware,,
2019,just keep going.. hahahaha,Content,Experience with  Offered Course Ware,,
2019,"Start making tutorial videos, lesson videos that will available online and offline.",Content,Experience with  Offered Course Ware,,
2019,No comment.,Content,Experience with  Offered Course Ware,,
2019,Nothing,Content,Experience with  Offered Course Ware,,
2019,none,Content,Experience with  Offered Course Ware,,
2019,Keep on responding to inquiries on time.,Content,Experience with  Offered Course Ware,,
2019,I appreciate all that you do.,Content,Experience with  Offered Course Ware,,
2019,N/A,Content,Experience with  Offered Course Ware,,
2019,"1) load the modules of remaining 2 incomplete subjects, namely PSYCH TESTING & CLINICAL TESTING. Some students are already getting anxious about it. But I have my faith in you. You know what you are doing. You've been in the industry many decades. so, there should be NO question about your masterpiece, at all... 2) Pls issue STUDENT ID for the AMAOed students. The real student ID 3. Keep doing the marketing, its a very big factor. 4. Stop doing the paymaya as promoting as an ID, coz its not an ID. a lot of institution (banks, govt offices) declines it as an identification card. It should be only for smooth payment transaction.",Content,Experience with  Offered Course Ware,,
2019,"Modules are good. With an exam, there should be no time limit. Remember your target students are a housewife and working people that don't have enough time to go to school.",Content,Experience with  Offered Course Ware,,
2019,keep going and improving the platform for better engagements for participants.,Content,Experience with  Offered Course Ware,,
2019,Start: wide range of advertisement. Keep: Great job in attending to the needs of the student Stop: none for now.,Content,Experience with  Offered Course Ware,,
2019,"You should start considering being active in virtual classrooms, we badly need it. Or just put a recorded video of an actual professor discussing in a classroom so we can have the same knowledge base of those students who are in a traditional setting. That's your goal isn't it? We, as AMA students, would also want to be competitive and be proud that even though we are from an online school, we have equal or leveled talents and skills with those from traditional schools. You should start launching E-books from your own. Or the ones used by universities, I swear we badly need it. You should STOP doing sending us only the full amount in our Statement of accounts. If there are discounts INDICATE it. How much per subject, how much is the interest? WE NEED RECEIPTS.",Content,Experience with  Offered Course Ware,,
2019,Start doing and keep on doing- improve the interaction between students and the faculty,Content,Experience with  Offered Course Ware,,
2019,I don't know yet,Content,Experience with  Offered Course Ware,,
2019,All is well,Content,Experience with  Offered Course Ware,,
2019,"I believe there are still certain subjects that aren't available due to lack of teaching staff; it would be great if this is sorted out ASAP. Also, it would be better if OJTs can be coordinated faster, and if AMA can provide/allow students of AB Psychology some sort of identification when doing OJTs.",Content,Experience with  Offered Course Ware,,
2019,"ama OED this is the best for all the people who stop their studies , just keep encourage all filipino's to continue the study because this really important to finish the studies",Content,Experience with  Offered Course Ware,,
2019,You should start having like a live chat support agent where we can get a fast reply since waiting on an email is really time consuming.,Content,Experience with  Offered Course Ware,,
2019,"Ama oed do their best to provide great performance from Registar, technical /student support Overall is fine.",Content,Experience with  Offered Course Ware,,
2019,"Seems on the right track, admission officers are very accommodating. Tuition fee is favorable. Just hoping we could have direct payment with card companies.",Content,Experience with  Offered Course Ware,,
2019,We need to download every modules. We paid for it so we deserve to get the modules..,Content,Experience with  Offered Course Ware,,
2019,Keep on doing,Content,Experience with  Offered Course Ware,,
2019,Keep doing the great job.,Content,Experience with  Offered Course Ware,,
2019,"Some of the quizzes are not updated, you should look into that",Content,Experience with  Offered Course Ware,,
2019,"Keep doing - this online class you offer is a big help for everyone who doesn't have much time to go to school but still want to continue their education, we can always balance our personal career, our time with our love ones and social life while studying.",Content,Experience with  Offered Course Ware,,
2019,Make discounts.,Content,Experience with  Offered Course Ware,,
2019,I have no idea. So far I find it very helpful for us. -OFW,Content,Experience with  Offered Course Ware,,
2019,Finishing subjects fast.,Content,Experience with  Offered Course Ware,,
2019,Nothing specific so far,Content,Experience with  Offered Course Ware,,
2019,Providing quality education at affordable fees and availability of students time.,Content,Experience with  Offered Course Ware,,
2019,mentors should be available all the time,Content,Experience with  Offered Course Ware,,
2019,Nothing.,Content,Experience with  Offered Course Ware,,
2019,You should start doing to implement to extend the timing of our exam. same flexibility of our assignment that we are having 5 hours to answer it. keep doing a good communication or relation to your student. stop doing to stress us for the short period of time to answer those questionnaire.,Content,Experience with  Offered Course Ware,,
2019,"Maybe on making to have a subject discount offers so often, would like you to keep doing a good quality education and stop doing nothing because you did great and all I know you make your students excel and I'm proud that I am here:)",Content,Experience with  Offered Course Ware,,
2019,The professor sometimes didn't answer our questions through the message in LMS when they are online as well.,Content,Experience with  Offered Course Ware,,
2019,"Maybe you start scholarship po sa Online Education (if possible) same po more discounts (if possible) Keep doing po yung ganitong opportunity para sa mga gaya naming working student. Na may pangarap din naman sa buhay. Stop doing, sa ngayon wala pa naman po akong nakikitang dapat ihinto, overall maganda naman po yung offer ninyo.",Content,Experience with  Offered Course Ware,,
2019,The same answer on item number 6.,Content,Experience with  Offered Course Ware,,
2019,Start doing a good communication with the students so as we students we can recommend to others that we have a good school system and mentors.,Content,Experience with  Offered Course Ware,,
2019,a one on one tutorial maybe scheduled at least once a week .,Content,Experience with  Offered Course Ware,,
2019,"1. It would be helpful to know the coverage of a given quiz or exam, as it differs from subject to subject. 2. Activate all forums 3. Have a course FAQ section 4. Give an alternative assessment that allows student to express their understanding of the subject 5. Shorten some of the courses. There are those that follow the following format: LESSON - LESSON - LONG EXAM which are enough, and those that are LESSON - LESSON - LESSON & LONG EXAM which I think is quite heavy, especially for students who have 10 subjects)",Content,Experience with  Offered Course Ware,,
2019,"Start doing a preparation of the next subjects that a student should take after his/her current term/semester. I know that the different departments are doing their best, keep on doing that to help your student finish their degree on time without setting aside the value of education.",Content,Experience with  Offered Course Ware,,
2019,"Start lowering down the fees and check activities promptly. Keep on maintaining online education. Stop the way that you do the exams. Make sure that the directions are clearly stated. Also, the algorithms should allow multiple correct answers, ie., abbreviations and complete terms.",Content,Experience with  Offered Course Ware,,
2019,Nothing,Content,Experience with  Offered Course Ware,,
2019,I think you should start to have a classroom for each course so that we could appreciate the students who could maintain their higher grades.,Content,Experience with  Offered Course Ware,,
2019,No idea,Content,Experience with  Offered Course Ware,,
2019,I don't think there's any.,Content,Experience with  Offered Course Ware,,
2019,Keep on doing offering more discounts :),Content,Experience with  Offered Course Ware,,
2019,No comment,Content,Experience with  Offered Course Ware,,
2019,I guess there are no areas that you need to improve on.,Content,Experience with  Offered Course Ware,,
2019,I think the school is on the right path for now. so for me there is nothing to be done.,Content,Experience with  Offered Course Ware,,
2019,Keep on doing for everything and always think about all of your student's needs specially us that working here abroad as ofw. thank you guys.,Content,Experience with  Offered Course Ware,,
2019,"Please give fair discounts to current students, It seems new students have better discounts",Content,Experience with  Offered Course Ware,,
2019,As an online education i hope AMA will continue these program as I am very confident that there are a lot of OFW like me that can pursue there academic dreams and become successful with the help of AMA.,Content,Experience with  Offered Course Ware,,
2019,"You should start being consistent on reminding students about their payments. I just experienced having my subjects temporarily deactivated because I haven't paid yet, but you just restricted me from accessing my subjects instead of sending me a notice. You sent me a notice only after I told you that you didn't even remind me about it. I thought it was a technical problem, turns out I needed to pay already. When you give payment schemes to the student, you should include dates of when other payments should be paid. When people ask questions, please don't answer it in general, at least try to answer it one by one, I experience this a lot, I asked a lot of questions but the Student Support will only answer one or two of those. I ask a lot of questions in one email because I don't want to spam you with emails and I don't want to get spammed with ""ticket received"" emails too. Sometimes when I send an inquiry, it's just being ignored/left unanswered.",Content,Experience with  Offered Course Ware,,
2019,Please add a button on our LMS accounts that determines how many days we still have left for us to finish our subjects.,Content,Experience with  Offered Course Ware,,
2019,Keep on offering courses online.,Content,Experience with  Offered Course Ware,,
2019,.,Content,Experience with  Offered Course Ware,,
2019,"For anew student, I would say keep doing the virtual class, for a better understanding of the specific subjects and courses.",Content,Experience with  Offered Course Ware,,
2019,Keep on having good communication with us OEd learners.,Content,Experience with  Offered Course Ware,,
2019,I have no opinion on this yet as my expectations were met.,Content,Experience with  Offered Course Ware,,
2019,Keep on going,Content,Experience with  Offered Course Ware,,
2019,"Improve on modules that prevent a student from continuing just because a certain lab or exercises have not been completed. This doers not make sense as the original tagline is anytime, anywhere. Make it in a way that it does not stop the student from continuing the lessons, after all at the end of the term, if there are any incomplete exercises, the student will not be able to finish the subject.",Content,Experience with  Offered Course Ware,,
2019,"I don't think the automated ""case closed"" messages are necessary. I think a simple ""case received"" which includes a copy of the case request is sufficient. Then the case is open until we receive a correspondence answering our concern.",Content,Experience with  Offered Course Ware,,
2019,As i have written above you need to provide a 24/7 hotline for the working professionals that are enrolled to your program,Content,Experience with  Offered Course Ware,,
2019,"Motivate students to study more, a mentor who's always ready to answer students questions related to subjects they're studying.",Content,Experience with  Offered Course Ware,,
2019,I think you should start doing our suggestions to make AMA OEd more better. Just always keep on doing good things in AMA OEd.,Content,Experience with  Offered Course Ware,,
2019,HELPING THOSE PEOPLE WHO WANTS TO ACHIEVE THEIR GOALS,Content,Experience with  Offered Course Ware,,
2019,Start to promote more the advantages of the school or program. keep helping those that want to study in affordable and efficient way. Stop giving confusing steps to the student.,Content,Experience with  Offered Course Ware,,
2019,Improve curriculum and online methods of teaching. Be updated on system of distance education. I also hope there will be available professors for academic consultation,Content,Experience with  Offered Course Ware,,
2019,I love how you engage with students in the facebook group. There are a lot of pasaways there but you keep your cool.,Content,Experience with  Offered Course Ware,,
2019,"more enhance the programs and tools in teaching, keep going to attract more students/ employed who dont have time to go to school, make more advertisement and commercial. So a lot of people will be aware that AMA have this online program. Keep it up, helping a lot of young people , middle age , any age to reach their dreams",Content,Experience with  Offered Course Ware,,
2019,"Start doing: as I've mentioned above, being given the option to attend conferences and other activities with true physical interactions will be a nice touch. (disregard if there is a program like this already) Keep doing: providing the option to take classes at the student's own pace Stop doing: I have none so far",Content,Experience with  Offered Course Ware,,
2019,None,Content,Experience with  Offered Course Ware,,
2019,All good so far.,Content,Experience with  Offered Course Ware,,
2019,"I think AmaOED should start adding new courses and lowering the price in Major subjects and keep doing the improvement of the flatform, tge availability of the mentors and upgrading the system, and stop doing the late responses to our concerns and the activity part in the subjects when we submit it still we continue to our next lessons even when the mentor didnt already checked it..",Content,Experience with  Offered Course Ware,,
2019,All I can say is that Keep up the good work! More paperworks than picturetaking and execises thats all I can say.,Content,Experience with  Offered Course Ware,,
2019,"Start doing: 1) Improving the courses 2) Consider virtual classes for harder courses 3) Include practical work for practical courses 4) Provide right details on e-mails 5) Offer the STEM strand in SHS' academic track 6) Always do activations, reactivations, et cetera, on time. 7) Check sent documents before replying to e-mails like they're not still paid for the next semester, etc. Keep on doing: 1) Provide professional responses to e-mails, inquiries, etc. 2) Correct technical mistakes made on tests, activities, etc. Stop doing: 1) Weekly classes on easier courses that can be understood by simply reading modules, presentations, etc. 2) Including items in the tests that are not covered 3) Not tolerating uproars in the forums",Content,Experience with  Offered Course Ware,,
2019,Keep on doing a favor to a student like me.,Content,Experience with  Offered Course Ware,,
2019,-,Content,Experience with  Offered Course Ware,,
2019,"To motivate the student thru testimonies, so that they will inspired and encourage people that education is a key of success and don't let someone to stop you. and AMA OEd is the key and your partner for your dreams. Please continue to send thru email the promos tuition, inspiring quotes and more advertisement. At the moment haven't seen any issue to ask you to stop doing. AMA OEd is the best.",Content,Experience with  Offered Course Ware,,
2019,Start focusing on how to improve the enrollment process it took me 2 to 3 days to be enrolled. Keep on inspiring students like me to have a degree even we are at home or work. You dont need to stop just keep do what have you started.,Content,Experience with  Offered Course Ware,,
2019,just help the students to reach their dream,Content,Experience with  Offered Course Ware,,
2019,Graduation 2x a year,Content,Experience with  Offered Course Ware,,
2019,Start responding to concerns faster.,Content,Experience with  Offered Course Ware,,
2019,AMA Colleges is present in every cities. I suggest you will make it as your partner in delivering quality education so that students can visit any AMA Colleges during exams/proctored exams. ID's should be available to any AMA Colleges and or partner schools. Uniforms/School organization shirts can be added as well for the student feels that they are really a student.,Content,Experience with  Offered Course Ware,,
2019,Financial Seminars?,Content,Experience with  Offered Course Ware,,
2019,Start giving more advertisements about your programs.,Content,Experience with  Offered Course Ware,,
2019,Improvement of website for Online Students.,Content,Experience with  Offered Course Ware,,
2019,dummy,Content,Experience with  Offered Course Ware,,
2019,Put more videos not only presentation so we students can understand the subject or the lecture,Content,Experience with  Offered Course Ware,,
2019,AMAOED is very helpful to us who want to reach our dreams.Nothing is impossible wd amaoed .Just continue this online education,Content,Experience with  Offered Course Ware,,
2019,"AMAOED start reaching out the student personally as i said above, keep on motivating all (especially the youngsters) to pursue, acquire and obtain the degree. STOP? i dont have in mind..",Content,Experience with  Offered Course Ware,,
2019,Continue offering OED as it is very convenient to the working class who wish to get a degree,Content,Experience with  Offered Course Ware,,
